ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Marginal,Catalog,Contribution_ID
11531,adzera_adze1240,BIPA_ng_u014Bu0330,ŋ̰,,,,false,lapsyd,adzera
11532,chuave_chua1250,BIPA_t_u0074,t,,,,false,lapsyd,chuave
11533,arabela_arab1268,BIPA_n_u006E,'n',,,,true,lapsyd,arabela
11534,hainanese_minn1241,BIPA_h_u0068,h,,,,false,lapsyd,hainanese
11535,kunama_kuna1268,BIPA_au_u0061u0075,au,,,,false,lapsyd,kunama
11536,nuxalk_bell1243,BIPA_qw_u0071u02B7u02BC,qʷʼ,,,,false,lapsyd,nuxalk
11537,khalkha_halh1238,BIPA_lzj_u026Eu02B2,ɮʲ,,,,false,lapsyd,khalkha
11538,sindhi_sind1272,BIPA_z_u007A,z,,,,false,lapsyd,sindhi
11540,birom_bero1242,BIPA_b_u0062,b,,,,false,lapsyd,birom
11541,ingush_ingu1240,BIPA__u0294,ʔ,,,,false,lapsyd,ingush
11542,lardil_lard1243,BIPA_i_u0069u02D0,iː,,,,false,lapsyd,lardil
11543,basariguineesenegal_bass1258,BIPA_gw_u0261u02B7,ɡʷ,,,,false,lapsyd,basariguineesenegal
11544,ajyininka_ajyi1238,UNK_rrj_u0072u0072u02B2,'rrʲ',,,,true,lapsyd,ajyininka
11545,paiwansouthern_paiw1248,BIPA_g_u0261,ɡ,,,,false,lapsyd,paiwansouthern
11547,sapuan_sapu1248,BIPA_u_u0075,u,,,,false,lapsyd,sapuan
11548,khalkha_halh1238,BIPA_a_u0061u02D0,aː,,,,false,lapsyd,khalkha
11549,adzera_adze1240,BIPA_d_u0064,d,,,,false,lapsyd,adzera
11550,gojri_gnau1240,BIPA_e_u025B,ɛ,,,,false,lapsyd,gojri
11551,siona_sion1247,BIPA_i_u0069,i,,,,false,lapsyd,siona
11552,southernnambiquara_sout2994,BIPA_p_u0070u02BC,pʼ,,,,false,lapsyd,southernnambiquara
11553,kogi_cogu1240,BIPA_k_u006B,k,,,,false,lapsyd,kogi
11556,bukiyip_buki1249,BIPA_h_u0068,h,,,,false,lapsyd,bukiyip
11557,makassarese_maka1311,BIPA_c_u0063,c,,,,false,lapsyd,makassarese
11558,ly_luuu1242,BIPA_u_u0075,u,,,,false,lapsyd,ly
11559,nyishi_nyis1236,BIPA_j_u025F,ɟ,,,,false,lapsyd,nyishi
11561,westmakian_west2600,BIPA__u0259,ə,,,,false,lapsyd,westmakian
11562,tsou_tsou1248,BIPA_o_u006F,o,,,,false,lapsyd,tsou
11563,tuva_tuvi1240,BIPA_p_u0070,p,,,,false,lapsyd,tuva
11565,yaqui_yaqu1251,BIPA_j_u006A,j,,,,false,lapsyd,yaqui
11566,otomimezquital_mezq1235,BIPA_z_u007A,z,,,,false,lapsyd,otomimezquital
11568,slaveharedialectnorth_nort2942,BIPA_a_u0061,a,,,,false,lapsyd,slaveharedialectnorth
11569,tlapanecmalinaltepec_mali1285,BIPA_w_u0077,w,,,,false,lapsyd,tlapanecmalinaltepec
11571,quagelao_qaua1234,BIPA_ph_u0070u02B0,pʰ,,,,false,lapsyd,quagelao
11572,hindi_hind1269,BIPA_th_u0288u02B0,ʈʰ,,,,false,lapsyd,hindi
11573,kashmiri_kash1277,BIPA_k_u006B,k,,,,false,lapsyd,kashmiri
11574,limilngan_nucl1327,BIPA_n_u0273,ɳ,,,,false,lapsyd,limilngan
11575,irishdonegaldialect_done1238,BIPA_n_u0272,ɲ,,,,false,lapsyd,irishdonegaldialect
11576,kiowa_kiow1266,BIPA_a_u00E3u02D0,ãː,,,,false,lapsyd,kiowa
11577,hupa_hupa1239,BIPA_o_u006F,o,,,,false,lapsyd,hupa
11578,malekujaika_male1297,BIPA_u_u0075u02D0,uː,,,,false,lapsyd,malekujaika
11579,martuthunira_mart1255,BIPA_ng_u014B,ŋ,,,,false,lapsyd,martuthunira
11580,kekchi_kekc1242,BIPA_u_u0075,u,,,,false,lapsyd,kekchi
11581,svanlowerbaldialect_lowe1397,BIPA_r_u0281,ʁ,,,,false,lapsyd,svanlowerbaldialect
11582,nzadib865_nzad1234,BIPA_u_u0075,u,,,,false,lapsyd,nzadib865
11583,bagirmi_bagi1246,BIPA_nd_u006Eu032Au0064u032A,n̪d̪,,,,false,lapsyd,bagirmi
11584,seneca_sene1264,BIPA_n_u006E,n,,,,false,lapsyd,seneca
11585,lelechad_lele1276,BIPA_mb_u006Du0062,mb,,,,false,lapsyd,lelechad
11586,dardajudaju_dard1243,BIPA_l_u006C,l,,,,false,lapsyd,dardajudaju
11587,hupa_hupa1239,BIPA_n_u006E,n,,,,false,lapsyd,hupa
11588,ticuna_ticu1245,BIPA_n_u0272,ɲ,,,,false,lapsyd,ticuna
11589,gadsup_gads1258,BIPA_o_u006Fu02D0,oː,,,,false,lapsyd,gadsup
11590,tzeltalaguacatenangodialect_tzel1254,BIPA_k_u006B,k,,,,false,lapsyd,tzeltalaguacatenangodialect
11591,dagbani_dagb1246,BIPA_e_u0065u02D0,eː,,,,false,lapsyd,dagbani
11593,yakut_yaku1245,BIPA_u_u0075u02D0,uː,,,,false,lapsyd,yakut
11594,lelemi_lele1264,BIPA_a_u0061,a,,,,false,lapsyd,lelemi
11595,juma_juma1249,BIPA_e_u025Bu0303,ɛ̃,,,,false,lapsyd,juma
11597,pawaianoyobedialect_pawa1255,BIPA_s_u0073,s,,,,false,lapsyd,pawaianoyobedialect
11598,maka_maca1260,BIPA__u0294,ʔ,,,,false,lapsyd,maka
11599,ewondo_ewon1239,BIPA_l_u006C,l,,,,false,lapsyd,ewondo
11600,biri_biri1256,BIPA_i_u0069,i,,,,false,lapsyd,biri
11601,yuchi_yuch1247,BIPA_o_u006F,o,,,,false,lapsyd,yuchi
11602,yanesha_yane1238,BIPA_ts_u0074u0073,ts,,,,false,lapsyd,yanesha
11603,tagalog_taga1270,BIPA_j_u006A,j,,,,false,lapsyd,tagalog
11604,adjukru_adio1239,BIPA_e_u0065,e,,,,false,lapsyd,adjukru
11606,diyari_dier1241,BIPA_y_u028E,ʎ,,,,false,lapsyd,diyari
11607,siwi_siwi1239,BIPA_r_u027Eu02E4,ɾˤ,,,,false,lapsyd,siwi
11608,kilivila_kili1267,BIPA_p_u0070,p,,,,false,lapsyd,kilivila
11609,piapoco_piap1246,BIPA__u0294,ʔ,,,,false,lapsyd,piapoco
11610,kugunganhcara_kuku1283,BIPA_r_u027E,ɾ,,,,false,lapsyd,kugunganhcara
11611,koasati_koas1236,BIPA_f_u0066,f,,,,false,lapsyd,koasati
11612,wano_wano1243,BIPA_j_u006A,j,,,,false,lapsyd,wano
11613,tsamakko_tsam1247,BIPA_a_u0061u02D0,aː,,,,false,lapsyd,tsamakko
11614,shasta_shas1239,BIPA_e_u025Bu02D0,ɛː,,,,false,lapsyd,shasta
11615,russian_russ1263,BIPA_tj_u0074u032Au02B2,t̪ʲ,,,,false,lapsyd,russian
11616,tetserret_tets1235,BIPA_m_u006D,m,,,,false,lapsyd,tetserret
11617,korean_kore1280,BIPA_n_u006Eu032A,n̪,,,,false,lapsyd,korean
11618,nganasan_ngan1291,BIPA_r_u0072,'r',,,,true,lapsyd,nganasan
11619,tera_tera1251,BIPA_kw_u006Bu02B7,kʷ,,,,false,lapsyd,tera
11620,bahinemo_bahi1254,BIPA_o_u0254,ɔ,,,,false,lapsyd,bahinemo
11621,maka_maca1260,BIPA_a_u0061,a,,,,false,lapsyd,maka
11622,comanche_coma1245,BIPA_ai_u0061u0069,ai,,,,false,lapsyd,comanche
11624,martuthunira_mart1255,BIPA_l_u026D,ɭ,,,,false,lapsyd,martuthunira
11625,nyangi_nyan1313,BIPA_i_u026A,ɪ,,,,false,lapsyd,nyangi
11626,totonacpapantladialect_papa1238,BIPA_i_u1E2D,ḭ,,,,false,lapsyd,totonacpapantladialect
11627,kilivila_kili1267,BIPA_j_u006A,j,,,,false,lapsyd,kilivila
11628,tera_tera1251,BIPA_a_u0061u02D0,aː,,,,false,lapsyd,tera
11629,tlapanecmalinaltepec_mali1285,BIPA_th_u0074u032Au02B0,t̪ʰ,,,,false,lapsyd,tlapanecmalinaltepec
11630,mumuye_nucl1240,BIPA_o_u0254,ɔ,,,,false,lapsyd,mumuye
11631,tadaksahak_tada1238,BIPA_l_u006C,l,,,,false,lapsyd,tadaksahak
11632,papiamentu_papi1253,BIPA_o_u0254,ɔ,,,,false,lapsyd,papiamentu
11633,maba_maba1277,BIPA_j_u025F,ɟ,,,,false,lapsyd,maba
11634,khakas_khak1248,BIPA_o_u00F8,ø,,,,false,lapsyd,khakas
11635,nyangi_nyan1313,BIPA_p_u0070,p,,,,false,lapsyd,nyangi
11636,yananortherndialect_yana1271,BIPA_j_u006A,j,,,,false,lapsyd,yananortherndialect
11637,dardajudaju_dard1243,BIPA_p_u0070,p,,,,false,lapsyd,dardajudaju
11638,nunggubuyu_nung1290,BIPA_n_u006E,n,,,,false,lapsyd,nunggubuyu
11639,dumo_vani1248,BIPA_j_u006A,j,,,,false,lapsyd,dumo
11640,bats_bats1242,BIPA_r_u0072,r,,,,false,lapsyd,bats
11642,iban_iban1264,BIPA_ng_u014B,ŋ,,,,false,lapsyd,iban
11643,diraytata_dira1242,BIPA_m_u006D,m,,,,false,lapsyd,diraytata
11644,tzutujileasternsanjuanlalagunadialect_tzut1248,BIPA_s_u0073,s,,,,false,lapsyd,tzutujileasternsanjuanlalagunadialect
11645,nyangumarda_nyan1301,BIPA_u_u0075,u,,,,false,lapsyd,nyangumarda
11646,nukunu_nugu1241,BIPA_ng_u014B,ŋ,,,,false,lapsyd,nukunu
11647,bambara_bamb1269,BIPA_o_u00F5u02D0,õː,,,,false,lapsyd,bambara
11648,itonama_iton1250,BIPA_o_u006F,o,,,,false,lapsyd,itonama
11649,chukchansi_yoku1256,BIPA_th_u0074u032Au02B0,t̪ʰ,,,,false,lapsyd,chukchansi
11650,korean_kore1280,BIPA_ae_u00E6,æ,,,,false,lapsyd,korean
11651,khamtakaledialect_taka1261,BIPA_e_u1EBDu02D0,ẽː,,,,false,lapsyd,khamtakaledialect
11652,jomang_talo1250,BIPA_r_u0072,r,,,,false,lapsyd,jomang
11653,thakalitukchedialect_thak1245,BIPA_ts_u0074u0073,ts,,,,false,lapsyd,thakalitukchedialect
11654,eseejja_esee1248,BIPA_b_u0253,ɓ,,,,false,lapsyd,eseejja
11656,czech_czec1258,BIPA_d_u0064,d,,,,false,lapsyd,czech
11657,northernuzbektashkentdialect_nort2690,BIPA_f_u0278,ɸ,,,,false,lapsyd,northernuzbektashkentdialect
11658,wintu_nucl1651,BIPA_i_u0069u02D0,iː,,,,false,lapsyd,wintu
11659,waris_wari1266,BIPA_o_u0254,ɔ,,,,false,lapsyd,waris
11660,nung_nung1283,BIPA_w_u026Fu02D0,ɯː,,,,false,lapsyd,nung
11661,santali_sant1410,BIPA_o_u0254,ɔ,,,,false,lapsyd,santali
11662,yagariamovedialect_yaga1260,BIPA_e_u025B,ɛ,,,,false,lapsyd,yagariamovedialect
11664,darai_dara1250,BIPA_r_u027E,ɾ,,,,false,lapsyd,darai
11665,nezperce_nezp1238,BIPA_ae_u00E6,æ,,,,false,lapsyd,nezperce
11666,chatinowesternhighland_west2644,BIPA__u0294,ʔ,,,,false,lapsyd,chatinowesternhighland
11667,wanshohot_puin1248,BIPA_o_u00F5,õ,,,,false,lapsyd,wanshohot
11669,lelechad_lele1276,BIPA_e_u025B,ɛ,,,,false,lapsyd,lelechad
11670,havu_sabu1255,BIPA_u_u0075,u,,,,false,lapsyd,havu
11671,cahuilla_cahu1264,BIPA_n_u006E,n,,,,false,lapsyd,cahuilla
11672,sango_sang1328,BIPA_t_u0074,t,,,,false,lapsyd,sango
11673,sango_sang1328,BIPA_i_u0129,ĩ,,,,false,lapsyd,sango
11674,westernkeres_west2632,BIPA_s_u0073u02BC,sʼ,,,,false,lapsyd,westernkeres
11675,tolowa_tolo1259,BIPA_i_u0069u02D0,iː,,,,false,lapsyd,tolowa
11676,muinane_muin1242,BIPA_x_u0078,x,,,,false,lapsyd,muinane
11677,itonama_iton1250,BIPA_s_u0073,s,,,,false,lapsyd,itonama
11679,malekujaika_male1297,BIPA_dz_u0064u0320u0292,d̠ʒ,,,,false,lapsyd,malekujaika
11682,arabicmoroccan_moro1292,BIPA_m_u006D,m,,,,false,lapsyd,arabicmoroccan
11683,gunya_marg1253,BIPA_n_u006Eu0320,n̠,,,,false,lapsyd,gunya
11684,lugbarawestern_lugb1240,BIPA_h_u0068,h,,,,false,lapsyd,lugbarawestern
11687,tashlhiyt_tach1250,BIPA_kh_u03C7u02E4,χˤ,,,,false,lapsyd,tashlhiyt
11688,tigak_tiga1245,BIPA_ng_u014B,ŋ,,,,false,lapsyd,tigak
11689,awapit_awac1239,BIPA_j_u006A,j,,,,false,lapsyd,awapit
11690,hunzib_hunz1247,BIPA_t_u0074u032Au02BC,t̪ʼ,,,,false,lapsyd,hunzib
11691,madisouthernlokaidialect_loka1255,BIPA_s_u0073,s,,,,false,lapsyd,madisouthernlokaidialect
11692,totonacmisantladialect_yecu1235,BIPA_w_u0077,w,,,,false,lapsyd,totonacmisantladialect
11693,tiwanorthern_nort1550,BIPA_u_u0169,ũ,,,,false,lapsyd,tiwanorthern
11694,tadaksahak_tada1238,BIPA_z_u007Au02E4,zˤ,,,,false,lapsyd,tadaksahak
11695,ghomaraberber_ghom1257,BIPA_s_u0073u02E4,sˤ,,,,false,lapsyd,ghomaraberber
11696,tangaleshongomdialect_nucl1696,BIPA_w_u0077,w,,,,false,lapsyd,tangaleshongomdialect
11697,tsou_tsou1248,BIPA_u_u0075,u,,,,false,lapsyd,tsou
11698,chuvash_chuv1255,BIPA_x_u0078,x,,,,false,lapsyd,chuvash
11699,bora_bora1263,BIPA_i_u0268u02D0,ɨː,,,,false,lapsyd,bora
11700,ocaina_ocai1244,BIPA_s_u0283,ʃ,,,,false,lapsyd,ocaina
11701,bambara_bamb1269,BIPA_a_u00E3u02D0,ãː,,,,false,lapsyd,bambara
11702,southernkiwaiislanddialect_sout2949,BIPA_w_u0077,w,,,,false,lapsyd,southernkiwaiislanddialect
11703,bora_bora1263,BIPA_pj_u0070u02B2,pʲ,,,,false,lapsyd,bora
11704,imonda_imon1245,BIPA_mb_u006Du0062,mb,,,,false,lapsyd,imonda
11705,otomimezquital_mezq1235,BIPA_n_u006Eu032Au0330,n̪̰,,,,false,lapsyd,otomimezquital
11706,natugu_natu1246,BIPA_u_u0289,ʉ,,,,false,lapsyd,natugu
11707,moghol_mogh1245,BIPA_x_u0078,x,,,,false,lapsyd,moghol
11708,navajo_nava1243,BIPA_tsh_u0074u0073u02B0,tsʰ,,,,false,lapsyd,navajo
11709,nivkh_gily1242,BIPA_b_u03B2,β,,,,false,lapsyd,nivkh
11710,russian_russ1263,BIPA_bj_u0062u02B2,bʲ,,,,false,lapsyd,russian
11711,kelepapuanewguinea_kele1258,BIPA_e_u0065,e,,,,false,lapsyd,kelepapuanewguinea
11712,ngarinyin_ngar1284,BIPA_r_u0072,r,,,,false,lapsyd,ngarinyin
11715,newarikathmandudialect_newa1246,BIPA_i_u0069,i,,,,false,lapsyd,newarikathmandudialect
11716,catalaneastern_cata1289,BIPA_d_u0064u032A,d̪,,,,false,lapsyd,catalaneastern
11717,lugbarawestern_lugb1240,BIPA_r_u0072,r,,,,false,lapsyd,lugbarawestern
11718,ngizim_ngiz1242,BIPA_b_u0062,b,,,,false,lapsyd,ngizim
11719,warao_wara1303,BIPA_u_u0169,ũ,,,,false,lapsyd,warao
11720,assamese_assa1263,BIPA_u_u0075,u,,,,false,lapsyd,assamese
11721,kashmiri_kash1277,BIPA_h_u0266,ɦ,,,,false,lapsyd,kashmiri
11722,sheko_shek1245,BIPA__u0259,ə,,,,false,lapsyd,sheko
11723,aymaracentral_cent2142,BIPA_ts_u0074u0320u0283,t̠ʃ,,,,false,lapsyd,aymaracentral
11724,irishdonegaldialect_done1238,BIPA_c_u0255,ɕ,,,,false,lapsyd,irishdonegaldialect
11725,kedang_keda1252,BIPA_b_u0062,b,,,,false,lapsyd,kedang
11726,natugu_natu1246,BIPA_n_u006E,n,,,,false,lapsyd,natugu
11727,seneca_sene1264,BIPA_t_u0074,t,,,,false,lapsyd,seneca
11728,bawm_bawm1236,BIPA_e_u025B,ɛ,,,,false,lapsyd,bawm
11729,ghomaraberber_ghom1257,BIPA_n_u006E,n,,,,false,lapsyd,ghomaraberber
11730,bataktoba_bata1289,BIPA_e_u0065,e,,,,false,lapsyd,bataktoba
11731,german_stan1295,BIPA_a_u0061u02D0,aː,,,,false,lapsyd,german
11732,kafa_kafa1242,BIPA_e_u025B,ɛ,,,,false,lapsyd,kafa
11733,gunya_marg1253,BIPA_l_u006Cu0320,l̠,,,,false,lapsyd,gunya
11734,gunya_marg1253,BIPA_u_u0075,u,,,,false,lapsyd,gunya
11735,mbum_mbum1254,BIPA_ng_u014B,ŋ,,,,false,lapsyd,mbum
11736,gadsup_gads1258,BIPA_i_u0069,i,,,,false,lapsyd,gadsup
11737,sandawe_sand1273,BIPA_ng_u014Bu01C3,ŋǃ,,,,false,lapsyd,sandawe
11738,salibacolombia_sali1298,BIPA_g_u0261,ɡ,,,,false,lapsyd,salibacolombia
11739,moxo_igna1246,BIPA_p_u0070,p,,,,false,lapsyd,moxo
11740,hungarian_hung1274,BIPA_c_u0063,c,,,,false,lapsyd,hungarian
11741,nyangi_nyan1313,BIPA_o_u0254,ɔ,,,,false,lapsyd,nyangi
11743,amharic_amha1245,BIPA_p_u0070u02BC,pʼ,,,,false,lapsyd,amharic
11744,daga_daga1275,BIPA_m_u006D,m,,,,false,lapsyd,daga
11745,sanuma_sanu1240,BIPA_i_u0268u0303,ɨ̃,,,,false,lapsyd,sanuma
11747,hanis_coos1249,BIPA_p_u0070u02BC,pʼ,,,,false,lapsyd,hanis
11748,finnish_finn1318,BIPA_o_u006Fu02D0,oː,,,,false,lapsyd,finnish
11749,seneca_sene1264,BIPA_th_u0074u02B0,tʰ,,,,false,lapsyd,seneca
11750,sentani_nucl1632,BIPA__u0259,'ə',,,,true,lapsyd,sentani
11751,westernkeres_west2632,BIPA_ts_u0074u0073u02BC,tsʼ,,,,false,lapsyd,westernkeres
11752,arabicmoroccan_moro1292,BIPA_g_u0261,ɡ,,,,false,lapsyd,arabicmoroccan
11753,grico_mode1248,BIPA_dz_u0064u007A,dz,,,,false,lapsyd,greek
11754,nepalikathmandudialect_nepa1254,BIPA_t_u0288,ʈ,,,,false,lapsyd,nepalikathmandudialect
11755,ogbia_ogbi1239,BIPA_a_u0250u02D0,ɐː,,,,false,lapsyd,ogbia
11756,rao_raoo1244,BIPA_f_u0066,f,,,,false,lapsyd,rao
11757,yuruti_yuru1263,BIPA_r_u027A,ɺ,,,,false,lapsyd,yuruti
11758,kanakuru_dera1248,BIPA_s_u0283,ʃ,,,,false,lapsyd,kanakuru
11759,yoruba_yoru1245,BIPA_o_u0254,ɔ,,,,false,lapsyd,yoruba
11760,lepcha_lepc1244,BIPA_j_u006A,j,,,,false,lapsyd,lepcha
11761,kwakwala_kwak1269,BIPA_gj_u0261u02B2,ɡʲ,,,,false,lapsyd,kwakwala
11762,aghem_aghe1239,BIPA_w_u0077,w,,,,false,lapsyd,aghem
11763,czech_czec1258,BIPA_m_u006D,m,,,,false,lapsyd,czech
11764,tohonooodham_toho1245,BIPA_b_u0062,b,,,,false,lapsyd,tohonooodham
11765,adzera_adze1240,BIPA_ngk_u014Bu006B,ŋk,,,,false,lapsyd,adzera
11766,sre_koho1244,BIPA_m_u006D,m,,,,false,lapsyd,sre
11767,waris_wari1266,BIPA_b_u03B2,β,,,,false,lapsyd,waris
11770,mazahuacentral_cent2144,BIPA_kh_u006Bu02B0,kʰ,,,,false,lapsyd,mazahuacentral
11771,quagelao_qaua1234,BIPA_u_u0075,u,,,,false,lapsyd,quagelao
11772,midwahgi_nucl1620,BIPA_j_u006A,j,,,,false,lapsyd,midwahgi
11773,nivkh_gily1242,BIPA_u_u0075,u,,,,false,lapsyd,nivkh
11774,mumuye_nucl1240,BIPA_j_u006A,j,,,,false,lapsyd,mumuye
11775,karachaybalkarkarachaydialect_kara1466,BIPA_ts_u0074u0320u0283,t̠ʃ,,,,false,lapsyd,karachaybalkarkarachaydialect
11776,rotuman_rotu1241,BIPA_a_u0061,a,,,,false,lapsyd,rotuman
11777,zoquecopainala_copa1236,BIPA_p_u0070,p,,,,false,lapsyd,zoquecopainala
11778,tehuelche_tehu1242,BIPA_s_u0283,ʃ,,,,false,lapsyd,tehuelche
11779,rumu_rumu1243,BIPA_n_u006Eu032A,n̪,,,,false,lapsyd,rumu
11780,hunzib_hunz1247,BIPA_b_u0062,b,,,,false,lapsyd,hunzib
11781,so_sooo1256,BIPA_kw_u006Bu02B7,kʷ,,,,false,lapsyd,so
11782,muinane_muin1242,BIPA_c_u0063,c,,,,false,lapsyd,muinane
11783,mehrimehreyyetdialect_mehr1241,BIPA_r_u0281,ʁ,,,,false,lapsyd,mehrimehreyyetdialect
11785,hainanese_minn1241,BIPA__u0294,ʔ,,,,false,lapsyd,hainanese
11786,scottishgaelic_scot1245,BIPA_r_u0072u032A,r̪,,,,false,lapsyd,scottishgaelic
11788,abkhaz_abkh1244,BIPA_g_u0261,ɡ,,,,false,lapsyd,abkhaz
11789,tulu_tulu1258,BIPA_i_u0069u02D0,iː,,,,false,lapsyd,tulu
11791,phlong_pwon1235,BIPA__u0294,ʔ,,,,false,lapsyd,phlong
11792,kaliai_lusi1240,BIPA_o_u006F,'o',,,,true,lapsyd,kaliai
11793,amharic_amha1245,BIPA_b_u0062,b,,,,false,lapsyd,amharic
11794,epena_epen1239,BIPA_a_u0061,a,,,,false,lapsyd,epena
11795,kashmiri_kash1277,BIPA_e_u025Cu0303,ɜ̃,,,,false,lapsyd,kashmiri
11796,kakwacolombia_cacu1241,BIPA_e_u025B,ɛ,,,,false,lapsyd,kakwacolombia
11797,kiowa_kiow1266,BIPA_o_u00F5,õ,,,,false,lapsyd,kiowa
11798,phlong_pwon1235,BIPA_m_u006D,m,,,,false,lapsyd,phlong
11799,yelidnye_yele1255,BIPA_i_u0069u02D0,iː,,,,false,lapsyd,yelidnye
11800,tsou_tsou1248,BIPA_z_u007A,z,,,,false,lapsyd,tsou
11801,kwaio_kwai1243,BIPA_n_u006E,n,,,,false,lapsyd,kwaio
11802,nuxalk_bell1243,BIPA_i_u0069,i,,,,false,lapsyd,nuxalk
11803,rukaitanandialect_tana1287,BIPA_u_u0075,u,,,,false,lapsyd,rukaitanandialect
11804,kanuri_cent2050,BIPA_a_u0250,ɐ,,,,false,lapsyd,kanuri
11805,irishdonegaldialect_done1238,BIPA__u028C,ʌ,,,,false,lapsyd,irishdonegaldialect
11806,yuchi_yuch1247,BIPA_h_u0068,h,,,,false,lapsyd,yuchi
11807,daga_daga1275,BIPA_o_u006F,o,,,,false,lapsyd,daga
11808,tashlhiyt_tach1250,BIPA_gw_u0261u02B7,ɡʷ,,,,false,lapsyd,tashlhiyt
11810,kalalagauya_kala1377,BIPA_t_u0074u032A,t̪,,,,false,lapsyd,kalalagauya
11811,dawro_dawr1236,BIPA_ts_u0074u0320u0283,t̠ʃ,,,,false,lapsyd,dawro
11812,wikmunkan_wikm1247,BIPA_a_u0061u02D0,aː,,,,false,lapsyd,wikmunkan
11813,kwaio_kwai1243,BIPA__u0294,ʔ,,,,false,lapsyd,kwaio
11814,gojri_gnau1240,BIPA_n_u0273,ɳ,,,,false,lapsyd,gojri
11815,cuitlatec_cuit1236,BIPA_nggw_u014Bu0261u02B7,ŋɡʷ,,,,false,lapsyd,cuitlatec
11816,batakkaro_bata1293,BIPA_e_u0065,e,,,,false,lapsyd,batakkaro
11817,dardajudaju_dard1243,BIPA_u_u0075,u,,,,false,lapsyd,dardajudaju
11818,yanesha_yane1238,BIPA_a_u0061u0330,a̰,,,,false,lapsyd,yanesha
11819,tera_tera1251,BIPA_ts_u0074u0320u0283,t̠ʃ,,,,false,lapsyd,tera
11820,mangghuerminxedialect_tuuu1240,BIPA_c_u0255,ɕ,,,,false,lapsyd,mangghuerminxedialect
11821,supyirekampwodialect_supy1237,BIPA_a_u0061,a,,,,false,lapsyd,supyirekampwodialect
11822,yelidnye_yele1255,UNK_nm_u006Eu006D,nm,,,,false,lapsyd,yelidnye
11823,khasi_khas1269,BIPA_u_u0075,u,,,,false,lapsyd,khasi
11824,krongo_kron1241,BIPA_m_u006D,m,,,,false,lapsyd,krongo
11825,mauwake_mauw1238,BIPA_j_u006A,j,,,,false,lapsyd,mauwake
11826,sorbianupperdialect_uppe1395,BIPA_w_u0077,w,,,,false,lapsyd,sorbianupperdialect
11827,assamese_assa1263,BIPA_i_u0129,ĩ,,,,false,lapsyd,assamese
11828,nandi_nand1266,BIPA_m_u006D,m,,,,false,lapsyd,nandi
11829,sindhi_sind1272,BIPA_th_u0288u02B0,ʈʰ,,,,false,lapsyd,sindhi
11831,salibacolombia_sali1298,BIPA_t_u0074,t,,,,false,lapsyd,salibacolombia
11832,german_stan1295,BIPA_pf_u0070u0066,pf,,,,false,lapsyd,german
11833,sindhi_sind1272,BIPA_s_u0282,ʂ,,,,false,lapsyd,sindhi
11834,rao_raoo1244,BIPA_a_u0251,ɑ,,,,false,lapsyd,rao
11837,tuva_tuvi1240,BIPA_k_u006B,k,,,,false,lapsyd,tuva
11838,itonama_iton1250,BIPA_e_u0065,e,,,,false,lapsyd,itonama
11839,tsimshiancoast_nucl1649,BIPA_w_u0077,w,,,,false,lapsyd,tsimshiancoast
11840,gunin_kwin1241,BIPA_r_u027B,ɻ,,,,false,lapsyd,gunin
11841,asmatcentralkawenaldialect_cent2117,BIPA_k_u006B,k,,,,false,lapsyd,asmatcentralkawenaldialect
11842,polish_poli1260,BIPA_i_u0069,i,,,,false,lapsyd,polish
11843,kaurna_kaur1267,UNK_dn_u0256u0273,ɖɳ,,,,false,lapsyd,kaurna
11845,southernnambiquara_sout2994,BIPA_r_u027A,ɺ,,,,false,lapsyd,southernnambiquara
11846,tohonooodham_toho1245,BIPA_h_u0068,h,,,,false,lapsyd,tohonooodham
11847,yelidnye_yele1255,BIPA_ae_u00E6u0303u02D0,æ̃ː,,,,false,lapsyd,yelidnye
11848,paez_paez1247,BIPA_ph_u0070u02B0,pʰ,,,,false,lapsyd,paez
11849,khoekhoe_nama1264,BIPA_k_u006Bu01C0,kǀ,,,,false,lapsyd,khoekhoe
11850,malgbe_malg1250,BIPA_e_u0065,e,,,,false,lapsyd,malgbe
11851,natchez_natc1249,BIPA_u_u0075,u,,,,false,lapsyd,natchez
11852,wantoat_want1252,BIPA_nd_u006Eu0064,nd,,,,false,lapsyd,wantoat
11853,biri_biri1256,BIPA_r_u027D,ɽ,,,,false,lapsyd,biri
11854,bahinemo_bahi1254,BIPA_l_u006C,l,,,,false,lapsyd,bahinemo
11855,hixkaryana_hixk1239,BIPA_j_u006A,j,,,,false,lapsyd,hixkaryana
11856,lugbarawestern_lugb1240,BIPA_p_u0070,p,,,,false,lapsyd,lugbarawestern
11857,juma_juma1249,BIPA_ng_u014B,ŋ,,,,false,lapsyd,juma
11858,apurina_apur1254,BIPA_n_u0272,ɲ,,,,false,lapsyd,apurina
11859,abun_abun1252,BIPA_m_u006D,m,,,,false,lapsyd,abun
11860,french_stan1290,BIPA_o_u00F8,ø,,,,false,lapsyd,french
11862,quechuaimbabura_imba1240,BIPA_b_u03B2,β,,,,false,lapsyd,quechuaimbabura
11863,lahu_lahu1253,BIPA_o_u0254,ɔ,,,,false,lapsyd,lahu
11864,morindonesia_morm1235,BIPA_t_u0074u032A,t̪,,,,false,lapsyd,morindonesia
11865,maranungku_mara1386,BIPA_a_u0061,a,,,,false,lapsyd,maranungku
